-3.513 , 5.501
-9.782 , -7.445
-8.944 , -4.704
1.635 , 0.996
5.505 , -8.217
9.958 , 4.104
-2.585 , 1.663
7.983 , -5.058
5.261 , -6.491
1.629 , -6.36
4.712 , 4.124
6.494 , 9.289
7.195 , -0.019
-4.961 , -8.838
1.469 , -4.072
8.0 , -9.418
-1.791 , 4.059
8.645 , 9.639
-1.326 , 4.426
-7.403 , 6.53
-8.081 , 0.496
-6.037 , -3.133
-4.624 , 4.029
-0.612 , 3.117
4.619 , -4.614
-1.233 , -3.154
7.849 , 0.155
-8.135 , 3.89
5.752 , -0.1
1.929 , 0.396
4.493 , 8.483
0.094 , 0.908
6.717 , -5.332
-7.438 , -4.666
4.035 , -9.56
-7.162 , 5.866
9.272 , -7.055
2.636 , 8.651
-5.398 , 2.666
-5.983 , -4.636
-5.031 , -7.252
1.334 , 3.66
2.368 , -8.698
8.617 , -1.368
-1.012 , -2.575
5.488 , 5.058
-0.675 , 7.827
5.924 , 2.539
4.184 , -0.26
6.239 , 1.776
6.044 , 7.813
-1.105 , -4.869
1.548 , 6.546
-2.934 , 4.226
9.402 , -4.932
6.331 , -2.226
4.53 , 6.782
-8.121 , -1.976
3.675 , -5.83
7.187 , -7.587
5.322 , -5.079
8.583 , -7.745
-7.089 , 7.425
7.512 , -1.726
-9.995 , -7.108
-8.79 , 7.675
6.205 , -8.532
1.331 , 9.37
7.784 , -1.577
0.576 , -8.475
-3.113 , -9.516
2.124 , 1.025
9.248 , -6.395
9.473 , -2.277
0.336 , -6.763
1.916 , 7.266
-3.14 , -9.379
8.406 , 5.62
-4.278 , -7.329
-8.635 , 4.064
-4.093 , 5.379
6.624 , -5.921
-6.621 , -9.675
-6.31 , 1.741
-6.571 , -3.697
5.973 , 4.477
-9.718 , -5.737
-0.665 , -5.389
-0.555 , -0.341
-2.714 , -4.146
-3.937 , 7.435
-7.532 , 2.985
1.698 , -5.567
-6.457 , -6.902
-0.869 , -0.446
-2.193 , 2.591
9.461 , -6.344
2.103 , -1.534
7.728 , 1.861
0.116 , 0.039
-4.299 , 1.889
1.623 , 4.086
-1.712 , 7.997
-9.698 , 1.751
2.413 , -5.308
-1.963 , 1.726
-9.476 , -6.844
-6.013 , 3.453
4.334 , 6.691
0.205 , 5.405
-5.996 , -5.023
-4.14 , -5.186
3.599 , -9.737
-2.091 , -1.739
-6.391 , -4.925
-3.161 , 1.863
4.112 , 1.908
9.881 , 2.642
5.223 , 9.596
1.886 , -5.037
-8.301 , 1.442
-4.685 , -7.631
2.482 , -9.514
-8.861 , 2.816
7.582 , 7.799
-9.074 , -8.557
8.179 , 1.003
-6.871 , -8.25
-7.961 , 2.944
-8.286 , 9.696
-9.936 , 3.01
2.446 , -6.572
9.37 , 1.149
3.473 , -7.212
5.557 , 8.3
-1.783 , -8.936
-5.727 , -5.27
-1.914 , -2.442
9.786 , -4.101
8.644 , 8.933
-0.438 , -6.617
-6.341 , 5.275
9.81 , -4.978
4.598 , 7.664
-9.349 , -5.147
3.298 , 7.249
-4.777 , 1.441
2.894 , -6.692
2.499 , -4.817
-0.288 , 5.408
6.842 , 4.764
3.178 , -6.687
-6.611 , 5.037
9.595 , 0.693
-7.513 , 0.263
-6.953 , -4.103
-7.974 , -2.879
-4.234 , 0.47
7.568 , 7.207
2.028 , 1.855
-0.28 , -3.46
-3.634 , 8.26
-1.309 , 2.129
-0.951 , -6.484
-8.952 , -5.174
-9.54 , 2.701
8.51 , -9.55
0.948 , -0.2
6.495 , 5.499
2.07 , 6.282
-8.42 , -7.055
-9.33 , 1.291
5.327 , -6.114
-9.106 , 4.353
7.178 , -0.004
-7.644 , -3.003
-8.668 , 3.158
-8.431 , 0.186
-0.919 , -0.256
7.42 , -5.769
3.903 , 8.563
-2.561 , 1.504
6.881 , -2.463
4.027 , -5.042
1.848 , -0.436
0.045 , 0.783
4.135 , -3.481
7.036 , -6.338
-3.676 , 2.827
-2.503 , -1.039
0.779 , -4.438
-4.458 , -0.235
7.942 , 5.114
-7.529 , 1.542
6.584 , 7.586
7.746 , -0.868
0.992 , -9.365
-1.845 , -3.386
-9.976 , 3.882
6.714 , 5.355
6.225 , 3.217
-8.929 , -7.516
4.216 , -5.051
6.404 , -1.533
-8.376 , -8.145
-9.777 , -8.975
-7.295 , -7.343
-8.507 , -7.028
-6.253 , 8.114
-1.326 , -6.141
4.003 , 3.145
7.824 , -5.977
-5.635 , -8.385
4.128 , 9.86
-3.913 , 3.227
-9.763 , -7.649
-3.853 , 0.82
1.187 , 9.607
8.827 , -0.916
9.934 , 2.209
-3.54 , -2.427
-9.305 , -6.541
3.142 , -2.31
4.487 , 2.219
3.603 , 8.904
4.498 , 6.785
-2.349 , 8.516
-7.152 , 7.669
2.853 , -6.279
-4.449 , 7.116
-5.676 , -7.945
-1.666 , -7.417
9.13 , 3.573
-2.571 , 5.686
7.186 , 8.39
4.507 , 9.364
7.145 , 7.074
2.078 , 2.083
-4.734 , -2.965
8.797 , 2.283
-6.61 , -1.589
2.773 , 6.004
-7.84 , 2.975
8.443 , 2.93
-7.977 , 4.468
-6.707 , -7.805
-6.705 , 7.066
7.53 , -3.333
-2.773 , -3.056
-1.81 , -4.377
-7.832 , -7.048
3.791 , -6.017
9.361 , 6.868
-8.861 , 7.79
8.457 , 5.892
1.714 , -0.546
-2.66 , -3.483
-8.8 , 5.244
3.557 , -6.379
-7.66 , -8.998
7.695 , -9.038
-6.146 , -7.208
-0.625 , -5.771
9.3 , 8.337
-1.078 , -3.465
1.367 , 7.186
9.584 , 9.404
5.901 , -0.262
-8.766 , 2.459
-0.945 , -7.307
1.706 , -6.699
9.497 , 4.555
9.327 , 7.82
-4.319 , 8.552
-9.039 , 4.136
-5.169 , -7.594
5.524 , -5.307
-7.899 , -3.668
-0.877 , 8.666
-2.41 , 4.35
5.612 , 8.573
-1.281 , 2.633
0.886 , 0.302
-6.711 , 2.671
0.486 , -8.507
9.329 , -7.037
4.253 , -4.945
-6.772 , 7.739
6.158 , 4.658
-0.807 , -5.385
1.461 , -1.263
-1.503 , 5.52
-4.159 , 6.861
8.722 , 2.067
8.991 , -5.854
1.224 , 2.133
8.974 , 5.197
-3.589 , -7.679
5.198 , -5.091
-9.214 , -1.149
2.223 , 2.036
6.892 , -2.233
5.185 , 4.677
-4.156 , -9.686
3.741 , 2.599
-0.729 , 4.232
-2.234 , -2.614
4.165 , 5.636
-5.945 , 5.3
6.693 , -8.167
9.263 , -0.724
-4.517 , -0.108
4.445 , 8.045
3.654 , 5.117
-6.059 , -4.4
8.785 , 7.92
-2.36 , 8.22
-0.886 , -5.371
-4.427 , -7.834
7.732 , -3.5
1.571 , -9.058
-4.827 , -0.153
3.791 , -1.926
5.312 , -6.796
1.1 , -0.12
-3.912 , -6.099
6.672 , -4.3
1.752 , -7.275
7.156 , -3.884
4.146 , 0.913
5.611 , 9.572
-3.667 , 6.743
7.47 , -6.654
-2.033 , 2.003
1.222 , -5.953
-8.629 , 5.533
-0.239 , -2.941
8.645 , -3.556
5.222 , 5.671
4.27 , -8.649
5.004 , 9.571
-4.478 , 5.893
-1.21 , -9.153
-5.808 , 9.702
-9.213 , 7.47
-4.019 , -3.679
-7.589 , 2.181
8.491 , -3.225
7.52 , 6.372
-5.983 , 2.702
-6.819 , -4.622
-8.325 , -9.757
-5.759 , 4.63
-5.113 , 8.954
-2.692 , -6.911
-5.508 , -2.184
0.515 , 4.841
3.612 , 9.627
2.61 , 7.535
-2.976 , 1.672
-4.731 , 6.03
4.583 , -5.931
3.01 , 4.128
4.416 , 9.888
-1.9 , 6.312
0.664 , 7.135
7.245 , 5.443
5.362 , -3.826
2.72 , -3.693
-9.111 , 5.646
-9.972 , -7.362
-3.712 , -5.107
-6.155 , -3.478
-1.653 , 8.021
6.467 , -6.389
-7.837 , -6.793
-6.65 , 6.044
7.508 , -5.328
4.996 , 7.18
3.673 , 2.451
-4.451 , -2.526
-6.166 , -0.096
-5.8 , 8.184
-0.496 , -2.699
0.616 , 9.587
4.35 , 9.231
-7.097 , -0.109
-1.923 , 3.015
-5.484 , 2.015
7.219 , 9.73
7.456 , 4.867
-8.36 , -1.35
-9.476 , -8.532
0.358 , -0.69
-8.012 , 0.301
4.698 , 1.588
4.553 , -6.191
1.792 , 3.921
0.597 , 3.343
-8.015 , 9.084
-4.879 , -1.556
7.813 , -9.153
-9.468 , 2.244
-0.576 , 3.972
-8.145 , 5.896
-6.531 , -8.738
-2.756 , 0.551
8.836 , 3.633
-6.818 , 2.338
7.67 , 9.181
0.568 , -4.894
-9.488 , -4.31
1.506 , 0.46
6.946 , 3.304
-9.163 , 1.16
2.934 , -9.089
-2.016 , 6.77
-1.83 , 9.984
-7.044 , 0.094
3.983 , 8.433
5.879 , 2.977
-1.166 , 7.229
1.614 , -3.707
-4.95 , -8.794
9.425 , -7.534
-0.2 , -5.02
-1.647 , -6.709
-6.162 , 4.976
-2.559 , -7.106
9.82 , 3.738
5.62 , 1.722
-0.765 , -7.432
-2.61 , 8.804
-0.765 , -5.713
7.425 , 3.158
7.65 , 8.942
-0.488 , 4.77
3.756 , 4.747
7.401 , 6.21
8.256 , -6.78
-6.269 , -3.603
-1.426 , -4.94
4.674 , -3.686
0.1 , 3.679
5.698 , -4.955
2.447 , 6.93
3.535 , -0.943
9.766 , 9.095
2.705 , -3.805
-9.191 , -7.494
4.498 , 3.755
-5.77 , 6.466
8.99 , 2.764
2.322 , -9.612
1.6 , 4.756
-4.183 , 8.926
8.344 , 9.373
8.157 , -7.522
9.893 , 7.835
-2.093 , -5.256
-8.506 , 4.879
4.477 , -4.743
-6.162 , -9.952
5.176 , 4.835
-4.936 , -9.95
-7.394 , -9.8
-6.354 , -2.806
-4.826 , -3.452
3.541 , -8.848
-1.399 , -5.03
9.675 , 2.852
-3.582 , 3.873
4.001 , -6.337
5.626 , 8.219
9.941 , -6.799
-2.954 , -6.498
9.959 , -4.399
2.762 , 3.673
0.101 , -5.344
-6.695 , 1.35
1.37 , -0.039
-7.731 , -9.444
6.902 , 5.877
